Date,AAPL,AMZN,BAC,CAT,CVX,GOOGL,HD,HON,IBM,JNJ,JPM,KO,MSFT,NEE,ORCL,PFE,PG,UNH,WMT,XOM
2017-05-05,34.44973373413086,46.70750045776367,19.316097259521484,82.21701049804688,72.02281188964844,47.12451171875,125.26324462890625,98.6094741821289,100.8591079711914,96.40350341796875,68.45145416259766,33.006919860839844,62.30908203125,26.800188064575195,39.87371063232422,21.280569076538086,68.437255859375,150.3156280517578,21.986194610595703,54.93231201171875
2017-05-08,35.38636016845703,47.45199966430664,19.49510955810547,81.99421691894531,72.62873840332031,47.54157257080078,126.19631958007812,98.39935302734375,100.51754760742188,96.20055389404297,68.5301284790039,33.15801239013672,62.25492477416992,26.92387580871582,39.85620880126953,21.261497497558594,68.47679138183594,150.5919189453125,21.876981735229492,55.51502990722656
2017-05-09,35.61301040649414,47.64099884033203,19.511377334594727,81.92821502685547,71.53945922851562,47.443382263183594,126.83173370361328,98.98468017578125,99.91326141357422,96.16932678222656,68.25473022460938,32.87092590332031,62.34523010253906,26.688459396362305,39.78622055053711,21.217002868652344,68.3581314086914,149.5559844970703,22.049419403076172,55.12656784057617
2017-05-10,35.444175720214844,47.4474983215332,19.649702072143555,82.81111145019531,72.50617980957031,47.350650787353516,127.19374084472656,98.85710144042969,99.3483657836914,95.85713958740234,68.78977966308594,32.916259765625,62.58901596069336,26.768264770507812,39.82994842529297,21.197757720947266,68.42932891845703,149.68544006347656,22.19118881225586,55.376712799072266
2017-05-11,35.750709533691406,47.38100051879883,19.58460807800293,83.33096313476562,72.30873107910156,47.402713775634766,125.64128112792969,98.97718048095703,98.95427703857422,96.16156768798828,68.57730865478516,32.991817474365234,61.821449279785156,26.86203384399414,39.50626754760742,21.20416259765625,68.17616271972656,149.62501525878906,22.02627182006836,55.84996795654297
2017-05-12,36.2499885559082,48.067501068115234,19.527652740478516,83.09993743896484,72.13853454589844,47.36552429199219,126.22039794921875,98.66950988769531,98.77035522460938,96.50496673583984,68.38850402832031,32.931365966796875,61.74920654296875,27.043590545654297,39.436302185058594,21.18491554260254,68.19197845458984,148.32144165039062,21.904760360717773,55.80937576293945
2017-05-15,36.157100677490234,47.89849853515625,19.57647705078125,84.51091003417969,72.74446105957031,47.56785202026367,126.55026245117188,99.03718566894531,99.5191421508789,99.1197738647461,68.71893310546875,33.03714370727539,61.79437255859375,27.159305572509766,39.6462516784668,21.255510330200195,68.3027572631836,148.07974243164062,22.072566986083984,55.97840881347656
2017-05-16,36.103694915771484,48.30350112915039,19.519514083862305,84.44487762451172,73.01677703857422,47.83514404296875,127.29826354980469,99.0597152709961,100.94450378417969,99.72858428955078,68.931396484375,33.12779235839844,63.038597106933594,27.113420486450195,39.62001037597656,20.92178726196289,68.2315444946289,145.13592529296875,21.731164932250977,55.80937576293945
2017-05-17,34.891483306884766,47.237998962402344,18.364120483398438,82.62958526611328,72.00581359863281,46.72233963012695,125.55281829833984,98.00005340576172,99.13817596435547,98.8699951171875,66.3034896850586,33.1882438659668,61.28578186035156,27.223146438598633,38.692710876464844,20.68433380126953,68.24736022949219,145.77476501464844,21.734058380126953,55.430782318115234
2017-05-18,35.42328643798828,47.92449951171875,18.502452850341797,82.69560241699219,72.32904815673828,47.13542938232422,125.23910522460938,98.36209106445312,99.03966522216797,99.1041488647461,66.05957794189453,33.090023040771484,61.49467086791992,27.32090950012207,38.640228271484375,20.677921295166016,67.93878936767578,148.0106658935547,22.434221267700195,55.26852798461914
2017-05-19,35.54403305053711,47.992000579833984,18.754680633544922,84.51915740966797,73.25749206542969,47.34122848510742,125.72172546386719,99.10118865966797,99.827880859375,99.12755584716797,66.70475769042969,33.165584564208984,61.476497650146484,27.39073371887207,38.76268768310547,20.831941604614258,68.2315444946289,148.9947967529297,22.790090560913086,55.390235900878906
2017-05-22,35.75999450683594,48.53350067138672,18.74654197692871,84.40364837646484,72.98242950439453,47.8083610534668,125.44823455810547,99.43302154541016,100.26138305664062,99.33049011230469,66.64181518554688,33.37710952758789,62.16672897338867,27.60222625732422,39.042625427246094,20.613739013671875,68.20780181884766,150.8163604736328,22.726436614990234,55.63361358642578
2017-05-23,35.71589279174805,48.57699966430664,19.031320571899414,85.50932312011719,73.08556365966797,48.12970733642578,124.53931427001953,99.4405746459961,99.86067962646484,99.533447265625,67.47581481933594,33.53573989868164,62.37562561035156,27.723913192749023,38.98140335083008,20.62657356262207,68.10493469238281,151.26524353027344,22.709074020385742,55.82966613769531
2017-05-24,35.609066009521484,49.01750183105469,19.006916046142578,85.77336120605469,73.0511703491211,48.47981262207031,124.67606353759766,99.6593017578125,100.17597961425781,99.525634765625,67.43647766113281,34.01926803588867,62.45735168457031,27.96133804321289,39.21758270263672,20.568822860717773,68.437255859375,151.5846710205078,22.610708236694336,55.63361358642578
2017-05-25,35.732147216796875,49.66899871826172,18.91741180419922,86.65624237060547,72.28780364990234,49.18647384643555,125.85047149658203,100.87352752685547,100.62922668457031,100.20133209228516,67.15323638916016,34.306339263916016,63.22935104370117,28.26934242248535,39.54126739501953,20.6394100189209,68.72207641601562,153.70840454101562,22.656999588012695,55.26852798461914
2017-05-26,35.671749114990234,49.78900146484375,18.909282684326172,87.18435668945312,72.01958465576172,49.25639724731445,124.59563446044922,100.49644470214844,100.16284942626953,99.7220687866211,67.16110229492188,34.291229248046875,63.53813171386719,28.2713623046875,39.593753814697266,20.62657356262207,69.03064727783203,153.23355102539062,22.604921340942383,55.13331985473633
2017-05-30,35.685691833496094,49.834999084472656,18.64077377319336,87.02758026123047,71.56568145751953,49.40020751953125,124.49040985107422,100.255126953125,99.66366577148438,99.87135314941406,66.01235961914062,34.32145690917969,63.946815490722656,28.259300231933594,39.73371887207031,20.62015724182129,69.14932250976562,152.44793701171875,22.610708236694336,54.829097747802734
2017-05-31,35.474369049072266,49.73099899291992,18.29383087158203,86.99456024169922,71.16679382324219,48.94993209838867,124.19110870361328,100.30034637451172,100.25482940673828,100.76703643798828,64.63546752929688,34.3516845703125,63.429141998291016,28.418027877807617,39.70749282836914,20.95387840270996,69.69524383544922,151.23072814941406,22.740903854370117,54.423439025878906
2017-06-01,35.57190704345703,49.79750061035156,18.473421096801758,87.17610168457031,71.71011352539062,49.009437561035156,125.51790618896484,100.64727020263672,100.28108215332031,101.18350219726562,65.3514633178711,34.59343338012695,63.66526412963867,28.51044464111328,40.057403564453125,20.99238395690918,69.72687530517578,155.02919006347656,23.09099006652832,54.55866241455078
2017-06-02,36.09904479980469,50.33649826049805,18.32648277282715,87.42365264892578,70.91231536865234,49.39773178100586,125.6796875,101.08473205566406,99.87387084960938,102.20489501953125,65.0210189819336,34.668983459472656,65.17292022705078,28.673198699951172,39.94368362426758,20.883283615112305,70.09080505371094,154.86517333984375,23.03601837158203,53.74738311767578
2017-06-05,35.74606704711914,50.56700134277344,18.29383087158203,86.80479431152344,70.96733093261719,49.78254699707031,125.2266616821289,100.67743682861328,100.11030578613281,102.42489624023438,65.13902282714844,34.74452590942383,65.6451644897461,28.500394821166992,40.171142578125,20.761350631713867,70.2094955444336,154.84786987304688,23.221181869506836,54.166561126708984
2017-06-06,35.866825103759766,50.150001525878906,18.146896362304688,86.26844787597656,71.64131927490234,49.42549514770508,124.74930572509766,100.11181640625,100.08403778076172,102.79419708251953,65.27276611328125,34.73695755004883,65.86312866210938,28.514469146728516,39.89994430541992,20.58165168762207,70.25696563720703,156.0996856689453,22.836381912231445,54.90346908569336
2017-06-07,36.08047103881836,50.503501892089844,18.44893455505371,85.41029357910156,71.36622619628906,49.664527893066406,125.36418151855469,100.09674072265625,99.17101287841797,102.73133850097656,66.02024841308594,34.38189697265625,65.7450942993164,28.647075653076172,39.71623611450195,20.536733627319336,70.23321533203125,158.16293334960938,22.90003204345703,54.70063781738281
2017-06-08,35.99222946166992,50.51350021362305,18.75096893310547,86.64801025390625,71.5243911743164,49.80238342285156,124.1829833984375,100.72270202636719,99.90672302246094,102.57418823242188,66.83851623535156,34.09481430053711,65.34545135498047,28.420024871826172,39.73371887207031,20.376285552978516,69.50535583496094,156.85072326660156,22.836381912231445,54.504581451416016
2017-06-09,34.59657669067383,48.91550064086914,19.32240104675293,87.39889526367188,73.17496490478516,48.10838317871094,123.74615478515625,100.90369415283203,101.22036743164062,103.34416961669922,68.41998291015625,34.23835372924805,63.86510467529297,28.176921844482422,39.392547607421875,21.030893325805664,69.75061798095703,156.65219116210938,22.978153228759766,55.52543640136719
2017-06-12,33.769859313964844,48.24549865722656,19.412199020385742,87.52267456054688,74.3028564453125,47.6962890625,123.1151123046875,100.50396728515625,101.92981719970703,103.57203674316406,68.43570709228516,34.24591827392578,63.3746452331543,28.012165069580078,39.23508834838867,20.9859676361084,69.81391143798828,154.7443389892578,22.926076889038086,56.0662841796875
2017-06-13,34.04154968261719,49.03950119018555,19.40403175354004,87.25861358642578,74.36476135253906,48.127235412597656,124.57943725585938,101.3562240600586,101.31890106201172,103.72917938232422,68.66386413574219,34.29923629760742,64.16477966308594,28.11865234375,39.34881591796875,20.908950805664062,69.6714859008789,156.29824829101562,23.007083892822266,56.086585998535156
2017-06-14,33.709476470947266,48.82350158691406,19.395864486694336,86.40048217773438,73.31251525878906,47.99978256225586,126.82038116455078,101.24311065673828,101.02989959716797,104.3184585571289,68.52224731445312,34.504886627197266,63.819664001464844,28.359764099121094,39.20009994506836,20.97954559326172,69.97212219238281,157.4291534423828,23.117027282714844,55.48488998413086
2017-06-15,33.507442474365234,48.208499908447266,19.216279983520508,87.79497528076172,73.12681579589844,47.615455627441406,126.82849884033203,101.41655731201172,101.29922485351562,104.53060150146484,68.11312103271484,34.46681213378906,63.48362731933594,28.50441551208496,39.08637237548828,21.05655860900879,70.7158432006836,156.3628692626953,22.83059310913086,55.61334991455078
2017-06-16,33.03834533691406,49.385501861572266,19.126487731933594,88.78511810302734,74.51604461669922,47.5380973815918,126.72335815429688,101.53724670410156,102.06116485595703,105.55987548828125,67.8062744140625,34.51250076293945,63.574459075927734,28.69930648803711,39.44505310058594,21.159244537353516,70.9373779296875,157.44644165039062,21.768774032592773,56.44489669799805
2017-06-19,33.9835090637207,49.75849914550781,19.51831817626953,88.69438171386719,73.90394592285156,48.36129379272461,128.47891235351562,102.44982147216797,101.70643615722656,105.33987426757812,69.29330444335938,34.56581497192383,64.36459350585938,28.608903884887695,40.00490951538086,21.319686889648438,71.09564208984375,158.6514129638672,21.8439998626709,55.95136260986328
2017-06-20,33.67463302612305,49.62950134277344,19.175464630126953,88.32305145263672,73.22998046875,48.05234909057617,127.55661010742188,101.74842834472656,101.77871704101562,105.45772552490234,68.86055755615234,34.74100112915039,63.492740631103516,28.522502899169922,40.10114288330078,21.537891387939453,70.91364288330078,158.8681182861328,21.855573654174805,55.64713668823242
2017-06-21,33.87435531616211,50.11149978637695,18.8815860748291,85.37731170654297,71.86139678955078,48.528419494628906,126.68287658691406,101.25065612792969,101.01676177978516,105.99987030029297,68.54588317871094,34.44394302368164,63.819664001464844,28.3416748046875,40.52980422973633,21.74325942993164,70.73167419433594,160.2984619140625,22.058095932006836,55.058963775634766
2017-06-22,33.81863784790039,50.064998626708984,18.718320846557617,85.68258666992188,71.83386993408203,48.430721282958984,125.78488159179688,101.11487579345703,101.41743469238281,106.89556121826172,68.46719360351562,34.32969284057617,63.81058883666992,28.448156356811523,44.00279235839844,21.858779907226562,70.43893432617188,161.66807556152344,21.849782943725586,54.8155632019043
2017-06-23,33.969566345214844,50.1870002746582,18.628528594970703,85.90538024902344,72.2121353149414,48.90034103393555,122.41127014160156,101.0545654296875,101.2269515991211,107.19412231445312,68.34130859375,34.46681213378906,64.67340087890625,28.759584426879883,44.57140350341797,21.92937469482422,70.74749755859375,160.58447265625,21.653045654296875,55.17387390136719
2017-06-26,33.862735748291016,49.69900131225586,18.685672760009766,86.02091979980469,71.62068939208984,48.20607376098633,122.50029754638672,101.25817108154297,101.962646484375,107.1234359741211,68.64029693603516,34.60389709472656,64.05583190917969,28.978593826293945,44.49268341064453,21.8459415435791,70.70001983642578,160.4718017578125,21.8439998626709,54.92373275756836
2017-06-27,33.37739944458008,48.8390007019043,18.995872497558594,85.75685119628906,71.57254028320312,47.01591110229492,123.16370391845703,100.255126953125,101.64732360839844,106.07843017578125,69.277587890625,34.31446075439453,62.856998443603516,28.58479118347168,44.39645004272461,21.672666549682617,70.10661315917969,160.02101135253906,21.991554260253906,54.83585739135742
2017-06-28,33.865074157714844,49.51649856567383,19.493831634521484,87.83623504638672,71.71695709228516,47.6566162109375,123.96458435058594,101.03945922851562,102.02175903320312,105.1434555053711,70.67021179199219,34.52011489868164,63.39283752441406,28.33364486694336,44.50142288208008,21.659832000732422,69.91675567626953,160.97459411621094,22.13621711730957,55.11979293823242
2017-06-29,33.36578369140625,48.79650115966797,19.853010177612305,87.16785430908203,71.60694122314453,46.50661849975586,123.09894561767578,99.7950210571289,101.2401123046875,104.21630096435547,71.71665954589844,34.14689636230469,62.20304489135742,28.122661590576172,43.915306091308594,21.582813262939453,68.82492065429688,160.6018524169922,21.968402862548828,54.55866241455078
2017-06-30,33.444740295410156,48.400001525878906,19.804033279418945,88.66959381103516,71.7513656616211,46.102962493896484,124.10215759277344,100.5266342163086,101.04302215576172,103.94129943847656,71.91334533691406,34.16212463378906,62.602657318115234,28.154821395874023,43.862815856933594,21.557138442993164,68.9515151977539,160.73190307617188,21.89607810974121,54.578956604003906
2017-07-03,33.3239860534668,47.68299865722656,20.146892547607422,88.26529693603516,73.10618591308594,45.59614944458008,124.59564971923828,100.84337615966797,102.1925277709961,104.42060852050781,73.37694549560547,34.093563079833984,61.912437438964844,28.052352905273438,43.18048095703125,21.704755783081055,69.41832733154297,161.798095703125,21.803495407104492,55.50516128540039
2017-07-05,33.460994720458984,48.56999969482422,20.34280776977539,88.69438171386719,71.95079040527344,46.230899810791016,123.52774047851562,100.9112548828125,100.93795013427734,105.00200653076172,74.11270904541016,34.13926696777344,62.73890686035156,27.89162254333496,43.267948150634766,21.589229583740234,69.36292266845703,163.1850128173828,21.79191780090332,54.66008758544922
2017-07-06,33.145172119140625,48.25699996948242,20.171382904052734,87.88572692871094,71.400634765625,46.004268646240234,123.00996398925781,100.58696746826172,100.07743835449219,104.12201690673828,73.87533569335938,33.819366455078125,62.27572250366211,28.042306900024414,42.73431396484375,21.319686889648438,69.1255874633789,162.0494842529297,21.835325241088867,54.166561126708984
2017-07-07,33.481895446777344,48.9379997253418,20.269338607788086,88.22405242919922,71.17366027832031,46.65489959716797,123.15563201904297,101.15260314941406,100.45844268798828,104.13773345947266,74.24718475341797,33.811737060546875,63.08401870727539,28.225147247314453,43.171722412109375,21.403121948242188,69.34707641601562,162.9336395263672,21.794816970825195,54.234153747558594
2017-07-10,33.686256408691406,49.82350158691406,20.318315505981445,88.9831771850586,70.86420440673828,47.160221099853516,122.30612182617188,101.58248138427734,100.77373504638672,103.35990142822266,73.72505187988281,33.80413055419922,63.5562858581543,28.335643768310547,43.407928466796875,21.441625595092773,68.9040298461914,162.0581512451172,21.18722915649414,54.19358444213867
2017-07-11,33.79539489746094,49.70650100708008,20.08158302307129,89.31320190429688,70.91919708251953,47.285682678222656,121.83692169189453,101.22803497314453,100.62267303466797,103.10845184326172,73.44021606445312,33.76604461669922,63.56538391113281,28.279399871826172,43.635372161865234,21.287601470947266,68.65087890625,161.1912384033203,21.256668090820312,54.491058349609375
2017-07-12,33.84416198730469,50.32550048828125,19.877506256103516,89.90731811523438,71.44874572753906,47.98639678955078,123.44681549072266,101.64281463623047,100.95763397216797,103.8941879272461,73.18706512451172,33.90314483642578,64.618896484375,28.285417556762695,44.13401412963867,21.319686889648438,68.80120849609375,161.83277893066406,21.392656326293945,54.73444366455078
2017-07-13,34.315589904785156,50.03150177001953,20.0979061126709,89.50299072265625,71.61380004882812,48.045406341552734,124.01309967041016,102.06514739990234,100.91167449951172,103.60346984863281,73.6538314819336,33.84219741821289,65.18194580078125,28.245235443115234,44.04652404785156,21.358192443847656,68.595458984375,160.78382873535156,21.713802337646484,54.7411994934082
