protocol,problem,algorithm,mean,std,ci95_low,ci95_high
fast_t5_n10,df8,FITO-noLS,0.12742284543029722,0.025911580770228402,0.11529585233671694,0.13954983852387745
fast_t5_n10,df8,FITO-noPA,0.0815785815645157,0.004437837407251259,0.07950160972457287,0.08365555340445849
fast_t5_n10,df8,FITO-noPS,0.08254646486275025,0.004892146764509378,0.08025686969863924,0.08483606002686123
fast_t5_n10,df8,FITO-noRD,0.08299525605414634,0.003915007927855236,0.08116297594266192,0.08482753616563082
fast_t5_n10,df9,FITO,0.34274853961540236,0.04841615453749167,0.32008908178840306,0.36540799744240154
fast_t5_n10,df9,FITO+BR,0.348941600312907,0.03928880329605955,0.3305538743593527,0.3673293262664613
fast_t5_n10,df9,FITO+MB,0.4208650171855265,0.07073293644920149,0.38776098391891545,0.4539690504521373
fast_t5_n10,df9,FITO-noLS,0.5062167819928362,0.08530294307089462,0.4662937757256391,0.546139788260033
fast_t5_n10,df9,FITO-noPA,0.5779282295250285,0.10996267065945645,0.5264641154879939,0.6293923435620632
fast_t5_n10,df9,FITO-noPS,0.34274853961540236,0.04841615453749167,0.32008908178840306,0.36540799744240154
fast_t5_n10,df9,FITO-noRD,0.6783939910344954,0.09010525024430349,0.6362234358260893,0.7205645462429014
moderate_t10_n10,df1,FITO,0.08989364308494055,0.015204882310449471,0.08277753911573081,0.09700974705415029
moderate_t10_n10,df1,FITO+BR,0.09299624984901654,0.01619809147582261,0.08541530968182386,0.10057719001620923
moderate_t10_n10,df1,FITO+MB,0.10185979142556681,0.013131389957014626,0.09571411174936609,0.10800547110176748
moderate_t10_n10,df1,FITO-noLS,0.1451583054345643,0.013752604685367533,0.1387218883160142,0.15159472255311437
moderate_t10_n10,df1,FITO-noPA,0.14833823835826598,0.022095412426117234,0.13799726702705342,0.15867920968947855
moderate_t10_n10,df1,FITO-noPS,0.09215908059880583,0.015728344179525698,0.08479798893365689,0.09952017226395474
moderate_t10_n10,df1,FITO-noRD,0.15995175839159217,0.023150568835503246,0.14911695865976063,0.17078655812342372
moderate_t10_n10,df2,FITO,0.18404936644808084,0.02034327886847516,0.17452841886381654,0.19357031403234515
moderate_t10_n10,df2,FITO+BR,0.19061337475670817,0.024525611898100125,0.17913503506213352,0.20209171445128282
moderate_t10_n10,df2,FITO+MB,0.19612217645465477,0.019903835109171264,0.186806894880556,0.2054374580287535
moderate_t10_n10,df2,FITO-noLS,0.22581015832032106,0.022217962831107458,0.21541183163406047,0.23620848500658165
moderate_t10_n10,df2,FITO-noPA,0.19923894832388309,0.019110664139995306,0.1902948821901127,0.20818301445765341
moderate_t10_n10,df2,FITO-noPS,0.19855929387142757,0.019606503417796614,0.18938316781237738,0.2077354199304778
moderate_t10_n10,df2,FITO-noRD,0.22785232887009074,0.02869263358251238,0.21442376299534696,0.24128089474483452
moderate_t10_n10,df3,FITO,0.2992286287943412,0.12151226041016132,0.24235914036573686,0.35609811722294554
moderate_t10_n10,df3,FITO+BR,0.3261441365407954,0.11232095550815922,0.27357631122012604,0.3787119618614647
moderate_t10_n10,df3,FITO+MB,0.34371890157191065,0.12824057023366062,0.28370046721505204,0.40373733592876937
moderate_t10_n10,df3,FITO-noLS,0.5724479967909551,0.14139682058609146,0.5062722477346915,0.6386237458472184
moderate_t10_n10,df3,FITO-noPA,0.3893566315116934,0.12966429001722415,0.328671875785422,0.45004138723796494
moderate_t10_n10,df3,FITO-noPS,0.4715444570255384,0.11447502120458634,0.41796849792656615,0.5251204161245105
moderate_t10_n10,df3,FITO-noRD,0.39646297676766135,0.1587851682522005,0.3221492304998207,0.4707767230355021
moderate_t10_n10,df4,FITO,0.344903964457776,0.049086136076674024,0.3219309456184041,0.367876983297148
moderate_t10_n10,df4,FITO+BR,0.37361495225933655,0.06135137267626714,0.3449016259932061,0.402328278525467
moderate_t10_n10,df4,FITO+MB,0.3452020291114437,0.049115348207762345,0.3222153385738801,0.36818871964900723
moderate_t10_n10,df4,FITO-noLS,0.6501538137402404,0.08553167268680321,0.6101237587176233,0.6901838687628573
moderate_t10_n10,df4,FITO-noPA,0.3451467822105775,0.0491815256734627,0.3221291196656858,0.36816444475546917
moderate_t10_n10,df4,FITO-noPS,0.3451103253198175,0.049331800648627765,0.32202233192162416,0.36819831871801084
moderate_t10_n10,df4,FITO-noRD,0.3452218732377871,0.04939484438304909,0.32210437446365003,0.3683393720119241
moderate_t10_n10,df5,FITO,0.061742298072908444,0.005792621140521803,0.05903126792821166,0.06445332821760524
moderate_t10_n10,df5,FITO+BR,0.0638176245764943,0.0069294434615480354,0.06057454520801749,0.06706070394497109
moderate_t10_n10,df5,FITO+MB,0.06810232901755779,0.004785626601857871,0.06586258682414191,0.07034207121097368
moderate_t10_n10,df5,FITO-noLS,0.13133446162468004,0.01251206763802354,0.1254786337159846,0.13719028953337553
moderate_t10_n10,df5,FITO-noPA,0.09278446644075058,0.005691096936798562,0.09012095108599659,0.09544798179550458
moderate_t10_n10,df5,FITO-noPS,0.06133569116089825,0.006083625126018117,0.058488466958663575,0.06418291536313293
moderate_t10_n10,df5,FITO-noRD,0.09904324547907102,0.00795470351891829,0.09532032963341802,0.10276616132472399
moderate_t10_n10,df6,FITO,6.4833052954396155,1.8607624007416368,5.612441684968013,7.354168905911218
moderate_t10_n10,df6,FITO+BR,6.063936755746614,1.5668621378445262,5.330622702361462,6.797250809131767
moderate_t10_n10,df6,FITO+MB,6.565587973565314,1.6221086569956118,5.8064177533129016,7.324758193817731
moderate_t10_n10,df6,FITO-noLS,11.28561926475602,3.3710884404038173,9.707901309331376,12.863337220180668
moderate_t10_n10,df6,FITO-noPA,7.2926211261560825,1.689959487977908,6.50169573951639,8.083546512795774
moderate_t10_n10,df6,FITO-noPS,6.595608864823893,1.9437874326331093,5.685888343333608,7.505329386314176
moderate_t10_n10,df6,FITO-noRD,7.8364815425397865,1.2300726157484876,7.26078983742686,8.412173247652714
moderate_t10_n10,df7,FITO,0.12585113992689628,0.04247005581115677,0.10597454196581688,0.1457277378879757
moderate_t10_n10,df7,FITO+BR,0.1306522031717685,0.038290877143141576,0.11273152103432305,0.14857288530921398
moderate_t10_n10,df7,FITO+MB,0.1267497035308714,0.04407584504078212,0.10612157307665336,0.14737783398508936
moderate_t10_n10,df7,FITO-noLS,0.1860759432494477,0.05034803559487798,0.1625123372561019,0.20963954924279352
moderate_t10_n10,df7,FITO-noPA,0.12709287265481808,0.04565374870631898,0.10572626055318601,0.1484594847564501
moderate_t10_n10,df7,FITO-noPS,0.300178647794643,0.09767404921615848,0.25446578562811256,0.3458915099611734
moderate_t10_n10,df7,FITO-noRD,0.13472022184815685,0.04928543105729203,0.11165393008672844,0.15778651360958526
moderate_t10_n10,df8,FITO,0.061919106329618355,0.003934689554398498,0.06007761493336988,0.06376059772586683
moderate_t10_n10,df8,FITO+BR,0.0629591268107984,0.004016618558619293,0.06107929146027095,0.06483896216132583
moderate_t10_n10,df8,FITO+MB,0.061322220512397,0.0033858226122907157,0.05973760675226261,0.06290683427253138
moderate_t10_n10,df8,FITO-noLS,0.09052894472302112,0.009124128383156759,0.08625872119367886,0.09479916825236337
moderate_t10_n10,df8,FITO-noPA,0.061212640750705406,0.00375300231336349,0.05945618160072401,0.0629690999006868
moderate_t10_n10,df8,FITO-noPS,0.062286084416031326,0.0036787590159873163,0.0605643721988021,0.06400779663326056
moderate_t10_n10,df8,FITO-noRD,0.06413637792251195,0.0037475072812276924,0.06238249052673386,0.06589026531829006
moderate_t10_n10,df9,FITO,0.1833059518609252,0.0298957570464196,0.16931430687237098,0.1972975968494794
moderate_t10_n10,df9,FITO+BR,0.18789121095577738,0.029452348052911775,0.17410708776412098,0.20167533414743377
moderate_t10_n10,df9,FITO+MB,0.19861922277288516,0.025986944453900724,0.18645695838962542,0.21078148715614495
moderate_t10_n10,df9,FITO-noLS,0.33847187540022977,0.04892662795143261,0.3155735086614118,0.3613702421390477
moderate_t10_n10,df9,FITO-noPA,0.2230769324466752,0.02830874594447389,0.20982803151697996,0.23632583337637045
moderate_t10_n10,df9,FITO-noPS,0.18428596997682117,0.028306330600404772,0.1710381994629467,0.19753374049069558
moderate_t10_n10,df9,FITO-noRD,0.23679654984938497,0.03272603502381033,0.2214802939932389,0.2521128057055311
severe_t10_n20,df1,FITO,0.0722052346865704,0.013485329187610194,0.06589390635145381,0.07851656302168702
severe_t10_n20,df1,FITO+BR,0.07463582650370526,0.016281131806506935,0.06701602226543843,0.08225563074197206
severe_t10_n20,df1,FITO+MB,0.07560761830428417,0.012433609589607712,0.0697885098925469,0.08142672671602144
severe_t10_n20,df1,FITO-noLS,0.09949876896778741,0.014044512026359089,0.09292573500831355,0.10607180292726129
severe_t10_n20,df1,FITO-noPA,0.08087139257000445,0.012883229242331127,0.0748418556833831,0.0869009294566258
severe_t10_n20,df1,FITO-noPS,0.07362616009465288,0.01344774936604072,0.0673324196574215,0.07991990053188429
severe_t10_n20,df1,FITO-noRD,0.0819946265344287,0.01317277699879813,0.0758295771264342,0.08815967594242316
severe_t10_n20,df2,FITO,0.16877231690031985,0.02051194046983748,0.15917243325680813,0.17837220054383157
severe_t10_n20,df2,FITO+BR,0.17976830491195422,0.021500086121907562,0.1697059548676325,0.18983065495627593
severe_t10_n20,df2,FITO+MB,0.17503134461033704,0.022811962657076017,0.1643550174481122,0.1857076717725618
severe_t10_n20,df2,FITO-noLS,0.21514473350003432,0.02413537097469692,0.203849032179587,0.22644043482048165
severe_t10_n20,df2,FITO-noPA,0.18040163977101933,0.017428779613514387,0.1722447198255768,0.18855855971646188
severe_t10_n20,df2,FITO-noPS,0.17457160166421576,0.018273500355175557,0.16601934024227408,0.18312386308615744
severe_t10_n20,df2,FITO-noRD,0.18313548066323782,0.023582497568109796,0.1720985320619997,0.19417242926447592
severe_t10_n20,df3,FITO,0.2020179946737183,0.07220303162282374,0.16822593568704378,0.23581005366039284
severe_t10_n20,df3,FITO+BR,0.20849791828520714,0.039786478227628125,0.1898772732939647,0.22711856327644958
severe_t10_n20,df3,FITO+MB,0.20414989054076899,0.05688425874481332,0.17752723794967806,0.2307725431318599
severe_t10_n20,df3,FITO-noLS,0.43158693759209915,0.11692183780316984,0.3768658330751225,0.4863080421090758
severe_t10_n20,df3,FITO-noPA,0.20731616725441052,0.05852322236763752,0.17992645607623967,0.23470587843258137
severe_t10_n20,df3,FITO-noPS,0.4195670966672287,0.14169366622580948,0.35325241957509423,0.48588177375936314
severe_t10_n20,df3,FITO-noRD,0.23855580349780975,0.12479329483578837,0.18015074369005224,0.29696086330556726
severe_t10_n20,df4,FITO,0.2967115016143948,0.05005977176556012,0.27328280724601955,0.32014019598277005
severe_t10_n20,df4,FITO+BR,0.3246599590887485,0.06185982632402972,0.29570866919046834,0.35361124898702856
severe_t10_n20,df4,FITO+MB,0.2969368731183012,0.05015430131917344,0.2734639375570024,0.3204098086795999
severe_t10_n20,df4,FITO-noLS,0.6055599060181432,0.0849337207375404,0.565809701122128,0.6453101109141585
severe_t10_n20,df4,FITO-noPA,0.2968029922114563,0.04989301289647529,0.273452343396211,0.3201536410267016
severe_t10_n20,df4,FITO-noPS,0.2962015562844177,0.04995659443029882,0.2728211503953607,0.3195819621734747
severe_t10_n20,df4,FITO-noRD,0.29635863545420943,0.049580890704669416,0.27315406432129263,0.3195632065871262
severe_t10_n20,df5,FITO,0.04765918263551764,0.004622709576169537,0.04549568795717497,0.049822677313860295
severe_t10_n20,df5,FITO+BR,0.05052262301352576,0.007130524746560406,0.04718543470680174,0.05385981132024978
severe_t10_n20,df5,FITO+MB,0.049280813931653886,0.004366370552081288,0.047237289609512144,0.05132433825379563
severe_t10_n20,df5,FITO-noLS,0.09339428825700771,0.010336375683644386,0.08855671552689359,0.09823186098712183
severe_t10_n20,df5,FITO-noPA,0.05390031349796402,0.004494163046082478,0.051796980447597396,0.05600364654833065
severe_t10_n20,df5,FITO-noPS,0.04787887979556118,0.004763513790363689,0.045649486716491015,0.05010827287463134
severe_t10_n20,df5,FITO-noRD,0.05598573445892278,0.003736012255695951,0.0542372269006957,0.05773424201714987
severe_t10_n20,df6,FITO,6.225271664794615,3.2955834228158367,4.682891145358134,7.767652184231096
severe_t10_n20,df6,FITO+BR,6.272574292046286,3.013708781620451,4.862115165493693,7.683033418598882
severe_t10_n20,df6,FITO+MB,6.2783156824440125,3.477313591122511,4.650882826158892,7.905748538729135
severe_t10_n20,df6,FITO-noLS,6.7481576444940385,1.2760511654710445,6.15094731572466,7.345367973263415
severe_t10_n20,df6,FITO-noPA,6.8781720632973675,3.5878601895535747,5.199001806365792,8.557342320228946
severe_t10_n20,df6,FITO-noPS,6.191072821352744,3.707265500213871,4.456019158829104,7.926126483876386
severe_t10_n20,df6,FITO-noRD,7.470061385475543,3.5944326511246705,5.787815121843053,9.152307649108034
severe_t10_n20,df7,FITO,0.12946722200764274,0.0572811752529681,0.10265880677258951,0.15627563724269602
severe_t10_n20,df7,FITO+BR,0.12986048792230978,0.036957817149844883,0.11256369706634921,0.14715727877827037
severe_t10_n20,df7,FITO+MB,0.13003902509482185,0.056511562358229316,0.10359079978187286,0.15648725040777078
severe_t10_n20,df7,FITO-noLS,0.19068872710735735,0.06143837692394217,0.16193468159989524,0.2194427726148194
severe_t10_n20,df7,FITO-noPA,0.12977546752100927,0.0557606684418464,0.10367867137862058,0.15587226366339796
severe_t10_n20,df7,FITO-noPS,0.3227233592482744,0.12245619477318011,0.26541209593906234,0.3800346225574862
severe_t10_n20,df7,FITO-noRD,0.12935045678509535,0.045621689395991795,0.10799884890255632,0.1507020646676344
severe_t10_n20,df8,FITO,0.03087561952503906,0.00292396250980287,0.02950716294661958,0.03224407610345856
severe_t10_n20,df8,FITO+BR,0.03167558017073881,0.003506848932480541,0.030034324349199597,0.03331683599227801
severe_t10_n20,df8,FITO+MB,0.030203669034523595,0.0026644412830458364,0.028956672128998162,0.031450665940049014
severe_t10_n20,df8,FITO-noLS,0.06239321871090124,0.009332256956100814,0.05802558801103355,0.06676084941076893
severe_t10_n20,df8,FITO-noPA,0.030476623282132204,0.003312451160764978,0.02892634841833181,0.032026898145932604
severe_t10_n20,df8,FITO-noPS,0.03187191702754756,0.0030372502723188515,0.030450440144199516,0.033293393910895606
severe_t10_n20,df8,FITO-noRD,0.030979096209641226,0.0028970942632267505,0.029623214357694605,0.032334978061587846
severe_t10_n20,df9,FITO,0.12099542806948957,0.017971937808683603,0.11258430226374279,0.12940655387523634
severe_t10_n20,df9,FITO+BR,0.1323071774216898,0.02304953552936377,0.12151966273265975,0.14309469211071982
severe_t10_n20,df9,FITO+MB,0.12260281276488127,0.016673025305912487,0.11479959672311037,0.13040602880665222
severe_t10_n20,df9,FITO-noLS,0.25367572057244697,0.03278392090685002,0.23833237328910992,0.26901906785578394
severe_t10_n20,df9,FITO-noPA,0.13139933112968588,0.018545504829740135,0.1227197676950373,0.14007889456433448
severe_t10_n20,df9,FITO-noPS,0.12459993660779152,0.01726124021781591,0.11652142751317873,0.13267844570240425
severe_t10_n20,df9,FITO-noRD,0.13590972898009462,0.01829109576174887,0.12734923265438983,0.14447022530579942
