migd,mhv,final_wealth,mean_net_return,mean_turnover,mean_realized_risk,mean_realized_return,annualized_return,annualized_volatility,annualized_sharpe,max_drawdown,oos_hv_curve,oos_igd_curve,wealth_path,net_return_curve,turnover_curve,selected_weights,decision_dates,final_front,final_pf,asset_names,n_evals,algorithm,seed,runtime_sec
0.0010851147449606302,0.41332694781860235,29.854807315397082,0.10315647305534525,0.3514843841048509,0.00026319532076515546,0.0015573149846368612,0.4297649958591181,0.2576375155260267,1.5177567496020588,0.18993871339660617,"[0.4637550564642271, 0.43881324075636474, 0.6676080538016719, 0.08838649647201294, 0.5662941521994297, 0.4368481904636711, 0.19908750534230424, 0.10785023907385204, 0.3099009828158999, 0.21796488615005974, 0.09841836297242897, 0.5276722242574076, 0.41691953669793586, 0.5049505371687388, 0.12498840895605161, 0.8310268943379779, 0.8161065252846295, 0.8518083401650981, 0.3656986508271374, 0.655148029629247, 0.27932600346507575, 0.30335056912406766, 0.6629839675972021, 0.47426877365150333, 0.11160120705058939, 0.11218631055423589, 0.18360999083398358, 0.0908205005827054, 0.5876023470856687, 0.6934663632021574, 0.5584366651507711, 0.12932692624169242, 0.5262260297499457, 0.8183644809813019, 0.8204928631973286, 0.010000000000000018, 0.5476403100965597, 0.10747439470595355]","[0.0021738397148524896, 0.0007648612759028847, 0.0009409042907823273, 0.001350628513803644, 0.0005449037515852375, 0.0004959332232640639, 0.0015719372450244593, 0.0021132524258139296, 0.0015274542355003468, 0.0012993385518763239, 0.0007445522480252565, 0.0007494665155803686, 0.001034912123696862, 0.0007577649337708594, 0.0018447246578214324, 0.0002834595914844681, 0.00025403993827808897, 0.00018414275366510506, 0.0011835706788648332, 0.00033997712624149077, 0.0006432137082504824, 0.0006133690710064613, 0.0002605433275905836, 0.00026353560087955614, 0.0011377420681173906, 0.0011185751397867322, 0.003389474742633837, 0.0017602232098256816, 0.00217478188861082, 0.001577267607063208, 0.0008389555887726897, 0.0009413222922987845, 0.0007780575399976178, 0.0003517255904356367, 0.0003042857926822263, 0.0022785990847775826, 0.0008442671420372516, 0.0017987571179029361]","[1.0999373174138436, 1.2206129366639291, 1.5535124068656574, 1.5022101335340823, 1.729903781134333, 1.7042483318057686, 1.7080555633180077, 1.733068390114203, 1.5385942095135896, 1.834094373356765, 1.6395073650131062, 1.9278249794409963, 2.2140329388986433, 2.5606029234724024, 2.9646140083188888, 3.2029164899277847, 3.5078267964312686, 3.8649994241827264, 4.404936262502302, 5.007393026630707, 5.2620003449350445, 5.397920841055287, 6.099134612578045, 6.199602895954334, 6.062721268294849, 5.902702037451343, 6.373872692641797, 6.725838540387882, 10.184305359916612, 16.89205762276412, 20.395527976256304, 20.527047162686053, 23.578423736485856, 28.53661078079341, 34.72906346473915, 28.132669832777513, 31.666790661412826, 29.854807315397082]","[0.0999373174138436, 0.10971136021988626, 0.27273139600795937, -0.03302340754077515, 0.15157243485276006, -0.014830564340255759, 0.002233965227476542, 0.014644035787457765, -0.11221379474112858, 0.19205854410214807, -0.1060943270806316, 0.17585624839543512, 0.14846158884228045, 0.1565333462230052, 0.15777967022649952, 0.08038229629226756, 0.09519770729656418, 0.10182162588951993, 0.13969907341803744, 0.13676855423696166, 0.050846282077373406, 0.025830575296535763, 0.12990441915885365, 0.016472547296971785, -0.022079096025458322, -0.026393961352030204, 0.07982287640490404, 0.055220093766919165, 0.5142060426757253, 0.6586362079487402, 0.20740341003637286, 0.006448432547706551, 0.14865151083915173, 0.210284924035661, 0.21700028540577687, -0.18993871339660617, 0.12562337132033208, -0.05722030266312128]","[0.32207881717245035, 0.34426931785223996, 0.2482285796361679, 0.12286154558201107, 0.3945818434473795, 0.5204067399008082, 0.48391841318633333, 0.41354079750865086, 0.27878906889478816, 0.417749061141299, 0.39768084167399625, 0.45461919859244976, 0.15619741426289066, 0.15114413676178598, 0.35814388490921417, 0.2689576346295248, 0.4426373408834928, 0.17345359639315439, 0.22374422041045014, 0.3296275220401932, 0.36714045428813075, 0.18582800292900697, 0.5741958211053135, 0.6799490610740596, 0.6539149821643866, 0.08083063216524164, 0.08926631841857084, 0.7130651953715735, 0.39790716283825855, 0.2603409625285566, 0.24847090423038024, 0.22934371817629268, 0.2968682795453029, 0.30981282694085316, 0.08242333020857774, 0.6421368655908469, 0.7268301006993799, 0.31545200283032376]","[[0.0018829238449238545, 0.12178785061737973, 0.0620580598244482, 0.016789746921200596, 0.060831297336367225, 0.15036894790788108, 0.08917959476045051, 0.0031203155800599296, 0.031415126412355596, 0.08125164992208807, 0.09558514972586646, 0.00182371290819432, 0.15216385540668467, 0.13174176883209984], [0.0004814170160208273, 0.2149024765097943, 0.027963483852502816, 0.008095355042250924, 0.09346112942489267, 0.2141655113385235, 0.005222328738274025, 0.02907085284724632, 0.0804585792131378, 0.01191629391211525, 0.10138458134227775, 0.007286991030751887, 0.005377634266392049, 0.2002133654658199], [0.002370244906265897, 0.16953938678715297, 0.01231965239258902, 0.008514874256572293, 0.024463376208920036, 0.16938329442229724, 0.017219989998301887, 0.03834205662898776, 0.15302334529241912, 0.12255676700667788, 0.13639827278411457, 0.011701316178617123, 0.007395745992678319, 0.12677167714440601], [0.0004954075605836505, 0.18720843364493925, 0.01093053583643159, 0.0030775189144084986, 0.015875313718785606, 0.17774193559886284, 0.0010570904543341722, 0.05151287969048281, 0.10953422218750018, 0.1410675252417615, 0.090478121585128, 0.05785274702542497, 0.014939213620885697, 0.13822905492047124], [0.15037379993287117, 0.14525815967636194, 0.0012610514686293578, 0.006973073855486555, 0.022543086143868563, 0.01639924320978572, 0.0015967998916244733, 0.0018145173174116851, 0.17113027753164492, 0.016279537731127888, 0.08334507874690984, 0.12515048697595202, 0.10549250936000307, 0.1523823781583227], [0.0012276685404397, 0.1700520244393674, 0.0005119684514958457, 0.0002400864405805773, 0.028179345315086955, 0.04937257492081996, 0.0007085456375216314, 0.2044643732861604, 0.21983994658624453, 0.21618865673222043, 0.08907971897801911, 0.007958228780508897, 0.01104386662603335, 0.001132995265501042], [0.23960451392707302, 0.02422238306409637, 0.003779276753326641, 0.0015589967600989584, 0.030223930911130258, 0.03367653498070225, 0.0021479310878516184, 0.2384465740453132, 0.011256641359893016, 0.17828028069344293, 0.0131786683722036, 0.011290854895499957, 0.017209044128729725, 0.1951243690206384], [0.2949321356096149, 0.05009886857984803, 0.012773810019024329, 0.00021191480016327207, 0.1242226559302287, 0.03461347596915806, 0.0242035995300642, 0.16752820723540507, 0.031078947424514974, 0.032551187732760674, 0.012588138476605745, 0.019036723698727824, 0.19599169185577267, 0.00016864313811157925], [0.3715392057874293, 0.07164684612180329, 0.11144600508107985, 0.017107618844611833, 0.09627820039677128, 0.007410570435223015, 0.0004972718159888264, 0.21446532784374361, 0.023996769420477126, 0.014841731465265042, 0.022556798652278276, 0.023758257977158904, 0.02084794601398592, 0.0036074501441838137], [0.16209302695673428, 0.0634916236247243, 0.14486426037952937, 0.0757271147172605, 0.1572575625544458, 0.09533103269621068, 0.023876918258965023, 0.022790234518171745, 0.024282200642282155, 0.01242077676741514, 0.10319479783939034, 0.09626666667680411, 0.01671794285030279, 0.0016858415177638695], [0.04269118388212099, 0.13089925934601884, 0.16420032401736354, 0.007331182514051893, 0.06590188325846252, 0.006789993110514802, 0.0006356223292424769, 0.16746703862657292, 0.1591842972052874, 0.023440635825387572, 0.11520830955654718, 0.10455421686963574, 0.00997289126553, 0.0017231621932639817], [0.012403276223641714, 0.07020919431423656, 0.16143981275485775, 0.04312818781734198, 0.07738541855544592, 0.1970642457606837, 0.11624357534816336, 0.008298692134474825, 0.05616842828086925, 0.014035705588992586, 0.025916740569775984, 0.2016567888466622, 0.012398924013397889, 0.0036510097914561335], [0.01494358491433495, 0.15241119820048693, 0.16265100405944916, 0.003037741561771062, 0.008175498160050965, 0.20863396611720159, 0.15385587997463895, 0.00011666245207754, 0.07071131908563612, 0.004988321894721496, 0.008204484686742184, 0.20817578344025758, 0.0020595344227451306, 0.0020350210298864502], [0.0014133316571187107, 0.07811413579419642, 0.17943563594731313, 0.003989071433220334, 0.012052226924422368, 0.14981635821825354, 0.1787687879114921, 0.001366641667786019, 0.13031687205820094, 0.007881056258536297, 0.003963380543345898, 0.23106109510211675, 0.020044494510045998, 0.001776911973951603], [0.0007811367031383016, 0.041960108186362144, 0.0229675273442486, 0.006483333474217831, 0.21146511761081563, 0.02946999312431901, 0.27205661759669264, 0.0007029469495087787, 0.0920732612059835, 0.017801206120474117, 0.00447617806392692, 0.28046828609146557, 0.014408611430140238, 0.0048856760987067835], [0.025905312278690737, 0.03249663711067868, 0.12644705372458293, 0.0047577226152166, 0.017485280569011354, 0.002745803908295167, 0.25833136466364914, 0.0008695753002716559, 0.13618016325164026, 0.00307336777325141, 0.045662105807553754, 0.33536276062505704, 0.005873668413556606, 0.004809183958544539], [0.2864846280567488, 0.02633240033092789, 0.05647843683521501, 0.008343615015429186, 0.0059738362273378245, 0.033093752415642025, 0.009681301850005701, 0.014170485506920063, 0.0729323533036603, 0.11144329388803699, 0.07211545368399509, 0.29749368791314224, 0.0015568379953912765, 0.0038999169775475783], [0.32414603613933174, 0.02387409044663673, 0.058184353164476406, 0.008363172688274198, 0.007873446070236038, 0.001834765595348133, 0.01612067661264339, 0.0001553860185728376, 0.049421145224936326, 0.009233301766538932, 0.15566428337914512, 0.33701458143514174, 0.003463405068092226, 0.004651356390626351], [0.2081234327109292, 0.2376007830025471, 0.008145169026145904, 0.005368372113975108, 0.012056776352479624, 0.002802752638632763, 0.0015873158974884973, 0.00039325904621548724, 0.04707746360341146, 0.013295511635679337, 0.14003774008525297, 0.3154673148415664, 0.00402953270032067, 0.004014576345355552], [0.0013009451980914616, 0.24006776181838682, 0.1969670879637629, 0.010192970529943758, 0.002283450114944392, 0.005334104343431723, 0.0026570946119671116, 0.0003455233064939707, 0.01683957614874131, 0.0043700500643491, 0.2699506355367432, 0.24544006811563784, 0.0006695314737828895, 0.003581200773723589], [0.002446223056231419, 0.2347311746478816, 0.22327262788851637, 0.0028797416428383736, 0.21482681031479967, 0.005581049666499124, 0.004271285629387475, 0.11991380164453261, 0.007440215545359185, 0.00841697863168576, 0.1661775357752905, 0.0072425221962241805, 0.002339464533301772, 0.00046056882745193294], [0.001069036747565057, 0.2978910606204876, 0.04082125301036805, 0.008263302039376062, 0.24724594831974286, 0.014879375169164733, 0.015123941538564953, 0.12050999595208849, 0.02037242437702403, 0.013005056582754288, 0.20530944050386526, 0.01028656688208618, 0.00034002279110956625, 0.004882575465802989], [0.0006294105378305912, 0.06303296722042948, 0.3012527821413341, 0.013538023791609836, 0.25412419928272584, 0.005309120817092632, 0.00781678431856068, 0.0015570890904234682, 0.005246995068723661, 0.3085238106438768, 0.030423147944262888, 0.001647226262141721, 0.006432587989117622, 0.0004658548918706604], [0.0001666837551114962, 0.0014409062898273393, 0.005013955372503643, 0.43210414993758095, 0.44229099724546683, 0.0028798542151655293, 0.0019117897454538893, 0.017464518077740982, 0.03361770959744244, 0.017335575762130857, 0.008290197409134713, 0.02118017567962156, 0.014858425700973593, 0.0014450612118460633], [0.004525377467563643, 0.0017347809152860655, 0.0024737635460801506, 0.02389681159989982, 0.24994355251264022, 0.005185107587333356, 0.015132648876761372, 0.011344735674204166, 0.009575440728720337, 0.3421891341692368, 0.008811289557896985, 0.0011035062205701184, 0.3232200764681058, 0.000863774675701149], [0.0027249918101097405, 0.00047434577301633604, 0.0021014882343619056, 4.87641777599976e-05, 0.3001124250450687, 0.004931212910741754, 0.02516177843287211, 0.0027150492226968473, 0.016213875691044377, 0.3561677766580253, 0.0019945790382290287, 9.032258368678927e-05, 0.286384063121096, 0.0008793273012909904], [7.228514864708148e-05, 0.00030311688071782216, 9.654589637144047e-05, 0.0019255626994389816, 0.23381319771604447, 0.002850711073445297, 0.011261161750605436, 0.012548546342731674, 0.04055543628245418, 0.3619520507309623, 3.8910368913414396e-05, 0.0008796655083514048, 0.33302490830894166, 0.0006779012923748002], [0.18593488872999867, 0.04504259059083545, 0.004546635221430748, 0.025681808322012438, 0.005112620257257549, 0.12486396156697123, 0.15960622604656516, 0.0062576978754916085, 0.04444984111291645, 0.20705697582986585, 0.006216418781946701, 0.012165313107390812, 0.009846213764491739, 0.16321880879282563], [0.20341507675167683, 0.07227566434207187, 0.1993440104000122, 0.04381830216411525, 0.00020566585155800754, 0.08773565724373064, 0.03583484037665794, 0.0016730672796471592, 7.256941067265348e-05, 0.026057029568316084, 0.0997206346034636, 0.010026643227617569, 0.013489994355058033, 0.20633084442540203], [0.29849282825589024, 0.02832781844448564, 0.2745902662307615, 0.0344884795836658, 0.012000560112871428, 0.0015715162299873998, 0.022748500161245414, 0.0048163183770579985, 9.323659236586693e-05, 0.01914634805272874, 0.005166963713857992, 0.0036781828114454468, 0.017390443890068233, 0.2774885375435684], [0.13175981642643145, 0.0030015843470308397, 0.3599845949872962, 0.0033994412081515372, 0.012750491760208715, 0.004099122541770668, 0.0364855974318421, 0.0019061029190104207, 0.0008179144547726541, 0.008961257824025477, 0.06372396301269985, 0.02289652047871063, 0.005163129648866634, 0.34505046295918285], [0.12054111452322054, 0.0011132725941037276, 0.28752766783522254, 0.002722355610425909, 0.0038789548301844134, 0.008744640487198628, 0.0003885018829152852, 0.001470399046100606, 0.004893366281178785, 0.011780572782192406, 0.007263183869577983, 0.0084105179848239, 0.22296656309515836, 0.318298889177697], [0.045282988026271856, 0.008952381548596058, 0.07038687168743134, 0.004512344652753822, 0.0031208349408544255, 0.0247417557354696, 0.008359002128651353, 0.0031133610985677666, 0.034713705354836887, 0.009146781750359587, 0.011504056592167312, 0.007333072005423664, 0.37846802420117054, 0.3903648202774459], [0.003440268016226575, 0.015322523427009158, 0.0003141851659733477, 0.005997307475280068, 0.002254189722342813, 0.3219998382763641, 0.0020050395581827376, 0.006426326893514047, 0.0003307615991415099, 0.010533455654432571, 0.003980193485010959, 0.0012772642483250608, 0.33103608287023184, 0.29508256360796514], [0.003637303517056093, 0.00020203596667729955, 0.0007134348344686622, 0.002546187980260322, 0.002486679691170077, 0.35596328652523546, 0.0024230850406129043, 0.0007969508512833299, 5.592718673230792e-05, 0.007285928588048022, 0.0015405530640385432, 0.04849032558744929, 0.30130702714882335, 0.2725512740181445], [0.008792824810375565, 0.00043435837712128676, 0.00021013797345043059, 0.00043908491724042387, 0.41965826857462885, 0.25626760940220616, 0.009399425088265302, 0.0008180621033445287, 0.006077077884881163, 0.020865846755276408, 0.001153579381926907, 0.24146923842598297, 0.030135755829627627, 0.004278730475672225], [0.25964735102268466, 0.0018949025968611117, 0.00032688225501360194, 0.0005797906583638995, 0.010752765921613944, 0.13392219675372255, 0.2193851111883251, 0.0004304720547116956, 0.005051417898511651, 0.18465945867083527, 0.0002985323470390228, 0.04820145349324607, 0.03009265243437339, 0.10475701270469819], [0.42133826902564914, 0.0031690781107636995, 0.0013212533105732248, 0.02173211515974819, 0.016119767077484706, 0.06850893301607086, 0.335261586416013, 0.00952720942766566, 0.0015047911293184536, 0.000575191756041233, 4.0933710884602373e-05, 0.01156903359640228, 0.028223067333010558, 0.08110877093037422]]","[""2013-05-23"", ""2013-08-22"", ""2013-11-20"", ""2014-02-24"", ""2014-05-23"", ""2014-08-22"", ""2014-11-20"", ""2015-02-24"", ""2015-05-26"", ""2015-08-24"", ""2015-11-20"", ""2016-02-24"", ""2016-05-24"", ""2016-05-24"", ""2016-11-21"", ""2017-02-23"", ""2017-05-24"", ""2017-05-24"", ""2017-11-21"", ""2018-02-23"", ""2018-05-24"", ""2018-05-24"", ""2018-11-21"", ""2019-02-26"", ""2019-05-28"", ""2019-05-28"", ""2019-08-26"", ""2020-02-26"", ""2020-05-27"", ""2020-05-27"", ""2020-11-23"", ""2021-02-25"", ""2021-05-26"", ""2021-08-25"", ""2021-08-25"", ""2022-02-24"", ""2022-05-25"", ""2022-08-25""]","[[0.00026714, -0.00071136], [0.00028069, -0.00092305], [0.00027324, -0.00091888]]","[[0.00023505870784560034, -0.0012850050314453152], [0.00023506047858330427, -0.00129742633466559], [0.000235611387581541, -0.001508841369768667], [0.00023713327299861237, -0.0017202564048679246], [0.00023962096662349767, -0.001931671439975999], [0.0002454678422589358, -0.0021430864751327216], [0.0002598918857313007, -0.002354501510178673], [0.00029784058956931395, -0.002565916544916771], [0.00036089679922478, -0.0027773315800204415], [0.000449060514653789, -0.0029887466151241157], [0.0005623317360756569, -0.0032001616505962912], [0.0007007104630955138, -0.00341157668569996], [0.0008641966955820692, -0.0036229917204351216], [0.0010527904344558548, -0.003834406755907298], [0.001266491678796339, -0.004045821791010967], [0.0015053004289103647, -0.004257236826114635]]","[""AAPL"", ""ADBE"", ""AMZN"", ""CRM"", ""CSCO"", ""GOOGL"", ""IBM"", ""INTC"", ""META"", ""MSFT"", ""NFLX"", ""NVDA"", ""ORCL"", ""TSLA""]",59390,DNSGA-II-A,0,10.851663600013126
